id,release_date,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,age,genre,topic
10429,2010,0.093938401,0.228883005,0.002471773,0.002458062,0.168423835,0.003358866,0.010720939,0.049431778,0.018095072,0.039147798,0.004193593,0.00195469,0,0.089151652,0.333756708,0.001128409,0.299884062,0.866990297,0.011114437,0.00159327,0.169343017,97.86927583,0.142857143,0,5
10430,2014,0.000669973,0.093266454,0.378430708,0,0.002638109,0.001997622,0.006416132,1.000031572,,0.405715928,0.002182931,0.024260155,0.012021952,0,0.001080668,0.001321374,0.819421236,0.741233676,0.048567185,0,0.901086668,57.59621403,0.085714286,3,7
10431,,0.112368799,0.001653995,,0.000858615,0,0.026933429,0.695017572,2.303316582,,0.004778166,0.003661108,0.002531751,0.002204642,0.002217464,0.003420719,0.001407003,0.440489922,0.840173352,0.000311113,0.003491866,0.462125299,97.9320335,0.228571429,4,7
10432,1970,0.031761609,0.367314,0.037428667,0.000431126,0.057605862,0.000245825,0.003599894,0.995988458,0,0.321458814,0.045598232,0.000308516,0.002042815,0.078698713,0.187227116,0.026692958,0.300717557,,0.114396544,0.169567317,0.459082535,,0.714285714,0,6
10433,1982,0,0.434082294,0.000620557,0.000424712,0,0.0020113,1.288778673,0.022843578,0.017195622,0.013268043,0.20570476,0.125094769,0.000611757,0.001506598,0.000896131,0,0.640062567,0.424750443,0.80028025,,0.368894537,29.05449668,0.542857143,4,
10434,1972,0.98720878,0.970717416,0.968622396,0.935390328,0.928166512,0.907831963,9.635614775,9.100478631,,9.514067511,0.961367096,0.905094201,0.945920478,0.961638953,0.944491836,0.964793141,0.987340129,0.927802032,0.959951742,0.97711506,0.942475404,94.89673104,0.787523235,3,2
10435,1952,0.02412642,0.080233647,0.689719207,0,0.003006967,0.000756249,0.273275408,0.013988029,0.004649149,0.925175107,0.002471687,0.069543783,0.003594,0.00131742,0.001745915,0.00065303,0.488319713,0.572976921,0.887831458,0,0.330389751,17.2879375,0.971428571,1,7
10436,1960,0,0,0.002309677,0.027984119,0.002215728,0.001894086,3.305694475,0.016352837,0.003824879,0.015725742,0.002238493,0.331285571,0.003638719,0.001907849,0.228067737,0.001838858,0.226018237,0.583144239,0.921762322,0.001741309,0.26998248,27.22496334,0.857142857,4,4
10437,2019,0,0.002021008,0.072015671,0.000871074,0.297097871,0.000871925,,1.040127701,3.796096382,0.004214482,0,0.04100518,0.000741029,0.011181383,0.000821753,0.00105019,0.768330687,0.834057022,0.003885491,0.000464699,0.556311008,71.45193495,0.014285714,4,3
10438,1980,0.114424271,0.003293945,,0.063760987,0.204052599,0.002961847,0.89618543,0.045690134,4.183887,0.022682437,0.003120288,,0.004219901,0.003294169,0.003294162,,0.343992734,0.600842037,0.000403491,0.119766544,0.298306924,67.33092248,0.571428571,0,3
10439,1985,0,0.371867077,0.189040696,0,0.000508008,0,0,0.005752392,0.001162341,0,0.193548207,0,0.056876884,0.000430866,0.084336274,0.00147708,0.64811353,,0.01445277,0.008483394,0.753177237,62.90023139,0.5,4,6
10440,1975,0.161715115,0,0.179280203,0.001984959,0.000567582,0.002709209,0.395439773,,0.013826226,0.030775121,0.001235561,0.106135152,0,0.001064296,0.307046837,0.001130197,0.649599669,0.667135848,0.499582768,0.001200469,0.776962524,71.99427278,0.642857143,4,5
10441,2010,0.000881309,0.281818115,0.000694744,0.002129253,0.000995197,0.002570975,0.02951679,2.186192746,,0.029200859,0.001420958,0.000565777,0.001276374,,0.002450822,0,0.472356302,0.644724509,0.678725721,0,0.363689631,55.4063074,0.142857143,2,3
10442,1981,0.001719643,0.004378708,0.003355601,0.001435684,0.000951419,0,0.011859292,5.501618948,0.01709861,0.048941099,0.000157737,0.001538052,0.001167118,0.000980662,0.35409523,0.001621101,0.425243573,0.630299627,0.644500168,,0.250028003,27.99444839,0.557142857,1,5
10443,1994,0,0.155162234,0.092676299,0.051971324,0.000530208,0.002644983,0.193420053,0.804406451,0,0,0.002945945,0.111463957,,0.001197521,0.407489802,0.041907603,0.562174247,0.688990721,0.174538184,8.51E-06,0.363113856,43.58974334,0.371428571,1,5
10444,,0.330945563,0.004522324,0.001599865,,0.003017241,0,0.028140107,1.967702485,0.029711023,3.150315644,0,0.001006784,0.001764764,0.002252677,0.003446231,0.00063832,0.357633871,0.50552617,0.96230413,0.00026463,0.282132419,9.166878991,0.457142857,1,1
10445,1976,0,0.000707906,0.540464829,0.000477113,0.002051077,,0.016753296,1.571861243,0.019622425,0.011775042,,0.000911818,0.00144254,0.003627025,0.149117952,0.052280573,0.871628307,0.656955553,0.041969799,0.003124473,0.759961656,,0.628571429,4,7
10446,1971,0.039981382,0.514137537,0,0.049178938,0.028591345,,0.301964688,0.024635752,1.063998026,0.023702953,0.003441597,0.00091122,0.001867364,0.001084114,0.000633876,0.166760768,0.640481402,0.689590594,,0,0.910081056,78.24459082,0.7,0,6
10447,1983,0.00200659,0.000189274,0.038264956,0.023729925,0.001370566,0.027076205,0.013969651,0,0.02303708,0.014143032,0.034685641,0.149706607,0.002809012,0.001997531,,0.034888001,0.737598513,0.533832282,0.34267136,0.000515397,0.639272047,31.80696125,0.528571429,1,5
10448,2018,0.004364573,0.360355557,0,0.033062767,0.259206205,0.001125694,0.069956394,0.424162144,0.30024715,0.013001798,0.000467709,0.051129192,0,0.001285499,0.114048057,0.010632602,0.424643757,0.751612391,0.054804844,0,0.126017051,60.83514638,0.028571429,4,
10449,1966,0.00288495,0.001479201,0.001512206,0.03907507,0.002930826,0.048180612,3.135973893,0.025004863,0.004225625,0.021490632,0.475422312,0.002121563,0.000712562,0,0.002104275,0,0.599386891,0.666462771,0.179528323,0.000323258,0.722129648,50.79944312,0.771428571,0,4
10450,1971,0.058423391,0.001457893,0.044379156,0.487041749,0.041955219,0,0.021668392,0.018054496,0.009335671,0.024905953,0.00178585,0.013384682,0.000498547,0.002309669,0.277730967,0,0.31279426,0.742008295,0.004345434,0.001870761,0.697864406,94.95930549,0.7,6,2
10451,1999,0,0.095514974,0.00488483,0.251205273,0.014604442,0.024101892,0.008958438,0.704390947,5.087198916,0.014964823,0.000199845,0.003022475,0.002277337,0.002229299,0.000298784,0.000963544,0.867660479,0.781417298,0.01053095,0.000593325,0.818168018,73.63256381,0.3,5,
10452,1973,0.0020972,0.010984223,0.001347384,0.000216241,0.000896309,0.000820651,4.540672294,0,2.296276695,0.005537401,0,6.27E-05,0,,0.000806472,,0.608234737,0.687657241,0.566478156,,0.896701696,58.61960274,0.671428571,4,4
10453,1964,0.000146493,,0.437906887,0.104354529,0.000739051,5.67E-05,0,2.158816977,0.014001316,0.019215095,0.23193476,0.001870088,4.29E-05,0.001663048,0.001754397,0.000816024,0.4344191,0.512068841,0.823325801,0.00071843,0.127841596,13.36985429,0.8,1,7
10454,2006,0.003610687,0.001318659,0.001030176,0.002413599,0.044772656,0.000908961,0.819480183,0.809482515,2.47E-05,4.20963302,0.002272834,0.002180507,0,0.001789113,0.00259165,0.001254142,0.465371233,0.721429412,0.062913678,0.002230378,0.523339258,73.81916273,0.2,0,
10455,1987,0.002895155,0.052096798,0.769491077,0.003264606,0.004918488,0.003138273,,0.757767879,0.003643913,0.028768931,0.00370058,0.001625381,0,0.000534745,0.042118876,0.001922695,0.373950494,0.533838195,0.288683021,2.68E-05,0.153925437,34.72626603,0.471428571,6,7
10456,1996,0.000771333,0.136787326,0.110368753,0.000421595,0.001647923,0.001487379,0.021661322,0,0,0.016313132,0.119090818,0.000196096,0.001967464,0,0.629706382,0,0.614910757,0.747325362,0.001779961,0.054252133,0.388430292,71.5975466,0.342857143,6,5
10457,1991,0.000614836,0.397613035,0.00071281,0.004427474,0.040561743,0.057386618,0.014855325,0.012985929,2.162679898,0.022050783,0.164074335,0.002029275,0.045756677,0.000841629,0.001505194,0.033034482,0.212287972,0.669462653,0,0.001091506,0.492697284,88.25870744,,4,6
10458,1971,0.228486281,0.003152812,0,0.000674949,0,0.002465998,,0.66164944,2.941173384,0.752674554,0.002222168,0.000640211,,0,0.001648653,0.107811315,0.551497737,,0.01080111,0.559961891,0.742846253,96.0166788,0.7,1,3
10459,1964,0.086230686,0.001339522,0.086235875,0,0.002547846,0.002439528,0.026382456,0.015583859,5.217849868,0.383386964,0.001100667,0.001809969,,0.037126379,0,0.000180134,0.575810971,0.709410475,0.559057427,0.01754534,0.773301974,,0.8,4,3
10460,1954,0.443410263,0.978531017,0.618526012,0.124865819,0.158687867,0.2852011,8.975800057,9.787750801,,4.819245712,0.791337362,0.234188064,0.922597473,0.285575411,0.483706359,0.476671053,0.368280524,0.983240339,0.916576825,0.225984257,0.974341552,97.11806525,,6,2
10461,1992,0,0.21310238,0.002404891,0.055265765,0,0.001294195,0.012958651,0.662723601,4.905549161,0,0.058786144,0,0.002622969,0,0.001186652,,0.718884439,0.708028919,0.040742274,,0.92972177,78.64956981,0.4,5,3
10462,1954,0.002960415,0.00243254,0.000203654,0.065736401,0.001754857,0.004468494,1.954559266,0.032751296,0.026620758,0.868082137,0.000536158,0,0.212500998,0.000511954,0.360419086,0.00210536,0.331261097,0.63352873,0.889673685,0,0.302187445,18.26011878,0.942857143,3,5
10463,1980,0.000939331,0.003233483,0.001956853,0.003307118,0.000532035,0.001726675,3.995488993,4.268695476,0.004011824,0.263886587,0.063845072,0.051154957,0.001417138,0.002928086,0.001697322,0.000449338,0.69710583,0.437438013,0.846290873,0.119843128,0.555781654,23.75894838,0.571428571,3,4
10464,2002,0,0.078383972,0.612278079,,0.082143498,0.004012329,0.024121109,0.027136611,0.011128819,0.491833993,0.002021389,0.112735702,0.002222963,0.00054264,0.001726848,0,0.427362685,0.863582992,0.002004227,0.018993067,0.199202519,95.02216503,0.257142857,6,7
10465,2001,0.041743163,0.04361961,0.063919139,0.001355965,3.93E-05,0.001321665,0.196884713,0.031078735,0.590393271,0.362276515,0.08021582,0.028013675,0.027872492,0.035481322,0.463927369,0.001699625,0.506449202,0.772070105,0.56550732,0,0.805532857,67.26175475,0.271428571,5,5
10466,2011,0.342972903,0.000275607,0.00104987,0.0590052,0.001249245,0.000835419,0.026859555,0.003755898,5.265890812,0.044530798,0.003957025,0.002771214,0.012756881,0.000195796,0.001015591,,0.653413942,0.843567284,0.033974806,0.001485844,,88.34471786,0.128571429,5,3
10467,2008,0.003283841,0.004944101,0.247596583,0.00236377,0.001630311,0.000343438,0.012506631,1.349036401,0,0.02192186,0.179030275,0.001405946,0.000247133,0.045602715,0.322775666,0.001364976,0.723380052,0.769284486,0.051335148,0.000549072,0.401435695,72.50337188,0.171428571,5,5
10468,1998,4.74E-06,0.128218681,0.404069284,0.023553451,0.030743608,0,0.019266358,1.374447033,0.007428511,0.776240076,0.015640061,0.00307378,0.159445101,0.001101542,0.002374974,0.000355642,0.774869001,0.631718103,0.045555707,0.57017171,0.544714706,65.36373256,0.314285714,3,7
10469,1964,0.084478359,0,0.003693053,0.105888862,0.000448134,0.00184582,0.012046888,0.014745406,0.796521779,4.388762524,0.001421192,0.003256587,0.003661989,0.104582194,0.001906297,0.025865505,0.457829817,0.405102931,0.645449484,0.066777764,0.215741938,9.092586846,0.8,0,1
10470,2018,0.002019641,,0.00351598,0.001627899,0.002181358,0.001951613,0.005299487,0.008461947,6.003384039,1.184013596,0.000714321,,0.001050395,0.003068635,0.164611812,0.002439113,0.535303487,0.736467404,0.348027668,0.001591621,0.550599052,53.79858874,0.028571429,6,3
10471,1969,0.001848771,0.000716112,0.066403974,0.00151114,0.064605944,0.050969668,0.01180567,0.806559487,0.006958506,1.149232325,0.001016925,0,0.000784803,0.052924949,0.356906898,0,0.450313891,0.668643134,0.781840045,0.001129609,0.315342709,23.55534092,0.728571429,0,5
10472,1997,0,0.000308915,8.00E-05,0.002023826,0.000236222,0.016158805,0.17138515,0.72407645,0.255819159,4.593223792,0.135154689,0.085209121,0,0.080100781,0,0.043732675,0.472989735,0.75932941,0.156706588,0,0.564469866,64.22319764,0.328571429,1,
10473,1964,0.058616596,0.003269411,0,0.133468849,0.045011852,0.035175664,0.01532786,,0.223053162,0.814223584,,,0,0.001151501,0.352586824,0.002470625,0.681855325,0.746715666,0.061519833,0.002467916,,,0.8,4,5
10474,2018,7.51E-05,,,0.001391611,0.074046372,0.009829412,0.020442381,0.00413605,5.012607731,0.479611122,0.130666562,0.001267802,0.000968867,0.149647013,0.001847025,0.000171286,,0.72015424,0.021614639,0.001387942,0.326389568,48.45898245,0.028571429,4,3
10475,1995,0.003872414,0,0.0001572,0.000761683,0.00040939,0.000502534,0.854643762,,0.015502702,1.436743758,0.00119073,0.198051488,0.003214885,0.002264696,0.515254908,0.001761035,0.422215917,0.665216784,0.592852651,,0.112079914,22.10294751,0.357142857,1,5
10476,1976,0.000765057,0.002478564,0.003658852,7.29E-05,0,0.003231206,0.019436577,1.622057134,0.016957506,5.590954271,0.003025025,0.001184942,8.89E-05,0.002418037,0.245990505,0.00240205,0.383361581,0.667103206,0.841686728,0.001310615,0.20285746,23.88107639,0.628571429,1,1
10477,2009,0.002544834,0.426042863,0.000238038,0,0.002802304,0.000188119,,0.016860549,0.021824501,0.020440603,0.445290987,0.00164567,0.115473229,0.001230166,0.000807709,0.002527961,0.840103517,0.624952348,0.92591109,0.00150163,0.74065987,,0.157142857,5,6
10478,2006,0.000696154,0.004397573,0.137219353,0.03274499,0.000504105,0.076560099,0.022992822,,4.829238189,0.596070498,0.000855091,0,0.000522146,0.076641975,0.001671695,0.03964387,0.872531026,0.862112964,0.018725938,0,0.822160091,76.27034796,,4,3
10479,2012,0,0.002275574,0.002225952,0.062880689,0.077870027,0.022276732,1.017300364,0,2.841277163,0.014673014,0.341099392,0.054578838,0.000172732,0.001649823,,0,0.617966583,0.765985267,0.007917575,0,0.613170277,85.06689503,0.114285714,1,3
10480,1970,0.001344895,0.001540793,0.444284014,0.000299043,0.002182624,0.000432492,0.236476437,0,,0.021927536,0.002066531,0.41604151,0,2.21E-05,0.000644882,0.00183902,0.353463473,0.624555555,0.780096848,0.000103364,0.268189448,30.52585288,0.714285714,6,7
10481,1962,0.005923656,0.003258624,0.761503263,0.003278507,0.002205372,0.006071112,0.034646599,1.647498307,0.045437978,0.058957404,0.008305654,0.002373016,0.007014896,0.000682041,0.003160273,0.001898529,0.631715781,0.533566544,0.949269495,0.001000348,0.872049875,,0.828571429,0,7
10482,2005,0,0.059881712,0.701311263,0.001850135,0.098185801,0.041638898,0.013534756,0.010556277,0,0.009204578,0.000879544,0.002559462,0.045867222,0.036692445,0.001492347,0.001461953,0.739967257,0.674890278,0.196100145,0,0.804274744,40.86511011,0.214285714,5,7
10483,1997,0.002737953,0.274730101,0.005693474,0.002092709,0.003789396,0.003749539,0.029600422,0.059277073,0.024768411,0.056266613,0.007054582,0.004392763,0.004288734,0.002434966,0.005177544,0.440347278,0.484732392,0.775936764,0.000533332,0.002244691,0.429059827,78.20832218,0.328571429,4,0
10484,2014,0.001408023,0.023031485,0.225949471,0,0.008732485,,0.001387605,2.162179454,0.000333056,3.621072337,0,0.013510072,0.002490271,0.000519697,0.1098999,0.005320785,0.649768926,,0.030298706,0,0.602435311,79.45481163,0.085714286,6,1
10485,1994,0.000888747,0.115690912,0.092180947,0,,0.001663108,0.183937046,1.290478274,3.328338291,0.673387107,,0.001287815,0,0.001186955,0.029075665,0,0.681879525,0.612208803,0.061889049,0.034125919,0.628346129,38.55166605,0.371428571,5,3
10486,1994,0.003181062,,0.002927429,0.056650318,0.051830781,,,,1.456862489,0,0.001258815,0,0.000230968,0.000670961,0,0.002681293,0.844866561,0.510971199,0.333903725,0,0.93409082,34.24983419,0.371428571,5,6
10487,,0.001762808,0.684587691,,0.003544493,0.001181763,0,0.004994888,2.644628426,0.007127403,0.003920779,0.001872398,0.001572189,0.001141267,0.000392436,0.001782943,,0.299663292,0.74779856,0,0.026320862,0.734561031,91.86203135,0.514285714,6,6
10488,2009,0.003442074,0.001692285,0.001901056,0.00101262,0.000823494,0.079370906,0,0.024409101,0.001134974,3.274258919,0.002301348,0.20326203,0.086163193,0.032918033,0.111891955,0.003102437,0.464767487,0.57008063,0.687929284,0.079803515,0.111249142,40.14369858,0.157142857,3,1
10489,2009,0,0.108754698,0.002956542,0.002251486,0.000549518,0.002034514,2.899929505,3.272448251,0.007578337,0.010198463,0.11758702,0.003284416,0.001200819,0.001685468,0.084841345,0.038811152,0.51285076,0.722435742,0.030596073,0.011596151,0.358832296,65.84771693,0.157142857,4,4
10490,2016,0.024629684,0.372709442,0.156689293,0,0.024876642,0.073350001,0.264884747,0.024953201,0.309920271,0.023945144,0.136909349,0.001197669,0.018066065,0.025387311,0,,0.250106435,0.76679053,0.349850312,,0.246666557,56.32586602,0.057142857,1,6
10491,1972,0.182396808,0.001937701,0.001204964,0,0,0.002797311,0.545412519,0.004854916,0,1.584786069,0.001667542,0,0.08082011,0.000393844,0.458889384,0.001508052,0.673493187,0.678377519,0.42529383,0.001018451,0.967662728,84.43026441,0.685714286,4,5
10492,1964,0.002417458,0.000152701,,0.058094556,0.000270921,0.002758379,0,0.066073164,0.023960361,0.320578337,0.160947215,0.003711299,0.002121005,0.002254413,0.495279191,0.000826576,0.699267216,0.693349253,0.732250012,0,0.501284834,31.27724402,0.8,4,5
10493,1978,0.002689142,0.004816728,0.484486781,0.002153083,0.002129708,0.003629238,3.239943005,0.001604287,0.02815858,0.051356477,0.002053398,0.002374137,0,0.001234777,0,0.076808789,0.383284476,0.460415829,0.34588699,0,,16.25392189,0.6,1,7
10494,1973,0.001089593,0.33662625,0.159979679,0.000701734,6.37E-05,0.055915233,1.398695402,0.028633725,0.314068105,,0.155516586,0.068873742,0.023454749,0.003609112,0.000161433,0.000489586,0.277155086,0.593606997,0.202467528,0,0.443493157,82.86644797,0.671428571,1,6
10495,2019,,0.161886291,0.180496334,0.001265922,0.034937274,0.001961407,0.320243154,0.008382936,3.383035047,0.007605935,0.077370632,0,0.001221517,0.002597875,0.001801765,0.001426321,0.672074031,0.735086689,0.112539035,0.000572099,0.834716887,75.70388767,,2,3
10496,2012,0.13956681,0.000845271,0.003930012,0.52455895,0.01794589,0.001914558,0.032840073,0.010034437,0,0.266753815,0,0.001581196,0.003140314,0.054341392,0.108180567,0.054750598,0.58562374,0.811271616,0.017382442,0,0.79303079,72.21914979,,1,2
10497,2010,0.000845513,0.002124926,0.002040929,0.05826339,0.002450438,0.00158615,0.004076342,0,3.027917412,6.055347113,0.001091947,0.001570508,0,0.000638869,0.001037479,0.00249962,0.330007934,0.788300923,0.097765661,0,0.36161327,59.64713351,0.142857143,4,1
10498,1972,0.001925381,0.195863368,,3.54E-06,0.00084559,0.000805903,0.019606728,1.182583528,0,0.013839506,0.14492786,0.13878498,0.004181847,0.058067357,0.000166931,0.002779239,0.464341147,,0.326781474,0.001744246,0.411280218,38.07854115,,4,7
10499,1958,0.054682187,0.073003396,0.003962203,0.00174048,0.214931195,0.02586242,3.887641854,1.444766339,0,0.001394973,0.001954359,0.000408472,0.000747284,0.000460662,0,0.052877993,0.724485246,0.595759176,0.160953523,0.000755489,0.951306021,52.21890362,0.885714286,0,4
10500,2010,0.020937806,0.003890514,0.025384496,0.24669306,0.002325056,0.002154316,0,1.857995891,3.278085871,0.711519719,0.00336188,0.000596796,0.024705016,0,0,0.024423576,,0.780179982,,0.000741233,0.768808052,75.0625588,0.142857143,1,3
10501,1970,0.002235367,0.682386964,0.002410276,0.002809731,0.003410531,0.005100818,0.046513372,0.066813895,0.050608123,0.057805081,0.005940842,0.228605481,0.003321399,0.003637972,0.003491139,0.003210324,0.272078328,0.654197737,0.102682326,0.28047815,0.285618732,57.44319192,0.714285714,4,6
10502,2006,0.003087992,0.001194794,0.003026644,0.002124538,0.003776327,0.002898211,0.014275135,0.022913746,0.053472587,0.005090455,0.003662533,0.401530819,0.001189414,0.001259754,0.388622878,0.003792299,0.495506669,0.821316707,0.000466761,0.000269919,0.303121456,93.52245163,0.2,6,5
10503,1976,0.000593996,0.467735584,0.099426387,0.001567528,0.000309446,0,0.003378131,0.010243829,0.333690927,0.010741944,0.174473662,0.071596537,0,0.000780136,0.00204363,0.083068983,0.46279904,0.624863709,0.820712918,0.000683427,0.594554,37.67884676,0.628571429,1,6
10504,1987,0.035805624,0,0.153138166,0.001356544,0.00124856,0.00113783,0.161933738,1.004302042,0.010247834,0.729840492,0,0,0.001340937,0.001901056,0.554334827,0.045536582,0.725120642,0.617500288,0.696876963,0.001345005,0.380970234,41.78898047,0.471428571,4,5
10505,1969,0.179968733,0.002857964,0.000512326,0.001428678,0.058775529,0.114875596,0.006890475,1.339738291,3.54470763,0.266106293,0.001420851,0,0.001704664,0,0.060663352,0.001602675,0.463430195,0.546912266,0.410212999,0.000549022,0.587066118,31.79797958,0.728571429,0,3
10506,2019,0.001509467,0.002098759,0.593913629,0.001044286,0.049130069,0.057078511,0.014044109,0,0.456429599,0.006995318,0.001180927,0.001987813,0.009942956,0.215433012,0.000473666,0.00080853,,0.824939312,0.087556826,,0.859723855,87.55923689,0.014285714,4,7
10507,2010,0.038032177,0.421487766,0.030544324,0.059402087,0.011390394,0.002837333,0.848971484,0.017323612,0.023994932,0.003327841,0.078953372,0,0.064346482,0.142663334,0.000233062,0.000907292,0.560812629,0.780053461,0.013996131,0.001996845,0.564345601,81.12928082,0.142857143,1,6
10508,1996,0,0.054121204,0.421154407,0.192534483,0,0.003863248,0.162749702,1.750924406,0.739477402,0.0112033,0.001870995,0.03407334,0,0.003875465,0,0.016810185,0.791148835,0.781291916,0.059126647,0,0.677086297,58.22752873,0.342857143,5,7
10509,2006,0,0.003015872,0.432879898,0.092305772,0.000575565,0.000825518,0.682397082,0.017087603,0.032680187,1.696035052,0.001700986,0.000986013,0.070643727,0,0.000704529,4.34E-05,0.676259381,0.651898825,0.737604423,0,0.362714899,10.20452518,0.2,5,7
10510,1991,0,0.108231725,0.000718321,0.022005743,0.001233312,0.063525467,0.014725843,0.011366487,2.515859681,0.002157919,0.001733326,0,0.035181369,0.000756015,0.409754654,0.000942939,0.71984751,,0.412879794,0,0.540776572,69.94726803,0.414285714,1,5
10511,2000,,0.003424578,0.002170489,0.732541872,0.001441409,0.001299337,0.015893893,0.047609326,0.032934881,0.052429831,,0.206783819,0.003500697,0.001175131,0.003192899,0.001328544,0.729674977,0.725850516,0.079364869,0.917262466,0.176954199,,0.285714286,3,2
10512,2018,0.150140949,0.473035128,0.002251249,0.000809317,,0,0.008444482,0,0.011816401,0.025206759,0.002592781,0.000533036,0.000445137,0.001950931,0,0.001894291,0.559010739,0.753115276,0.009717199,0.644016453,0.587313523,64.33828779,0.028571429,0,6
10513,1998,0,,0.03652385,0.379699327,0.000828281,0.001694331,0.018108666,1.060132701,0.017845409,0.84921975,0.271333925,0.001682515,0.018390221,0.002385864,0.001822625,0.001012877,0.516476987,0.35924831,0.832468036,0.002181844,0.230574538,5.984856168,0.314285714,1,2
10514,2014,,0.384862299,0.002512037,0.085961154,0.002887704,0.00203074,0.173520483,2.216077427,0,0.273377117,0.001121156,0.001575379,0.00146409,0.001233524,0.199047085,0.001736048,0.510138212,0.70329272,0.856618348,0.000242598,0.233869976,30.36850936,,6,6
10515,2017,,0.002635125,0.001955037,0.001004406,0.001658991,0.033185724,0.004882995,0.016505351,3.020405671,1.120489548,0.000343045,0.003074231,0.039344617,0.283285533,0.003791998,0.001011792,0.754473707,0.785181644,0.004542155,,0.087038386,64.23814882,0.042857143,2,3
10516,2016,0.005223905,0.003510271,0.005443862,0.003707429,0.004258894,0.002223314,0.043919304,0.049755559,0.046242073,4.696668408,0.007919262,0.440917754,0.005387945,0.002597355,0.003635941,0.004661461,0.242848168,0.671192081,0.154538064,0.952281853,0.084902159,63.8164933,0.057142857,0,1
10517,2006,,0.373322634,,0.00136952,0.00168147,0.000291948,0.016909228,0.0285065,0.01101508,0.029003991,0.004124092,0.002779962,0.002115814,0.0036072,0.260759181,0.000435766,0.553409779,,0.011689807,0.027630537,0.371952626,60.54988609,0.2,3,6
10518,2010,0.002242515,0.002993662,0.002334576,0.185306839,0.000425102,0.0034007,0.004603221,3.016047759,0.020830304,0.014504158,0.001706593,0.001438367,0.000550222,0.001433543,0.468001349,0.001031321,0.611833846,0.712502219,0.183029154,3.97E-06,0.41680303,68.80692639,0.142857143,6,5
10519,2009,0.033217169,6.19E-05,0.079938625,0,0.095188785,0,0,2.496143208,3.634576552,0.578217406,0.032097191,0.001432109,,0.073053009,0,0.002593044,0.532030036,0.882031032,,0.000755325,0.496195697,91.7455633,0.157142857,4,3
10520,1970,0.001294878,0.414372815,0.167637019,,,0,0.002990565,0,0,0.009653383,0.261236989,0.002518498,0,0.000455416,0.002557767,0.025874988,0.34932485,0.685266448,0.406906576,0.042027198,0.63933232,55.40631617,0.714285714,6,6
10521,2017,0.001794258,0.002189417,0.124310143,0.072832848,0.143769047,0,0.00053847,0.008621463,4.380824801,0.184615158,0,0.079090668,0.031298658,0.0142878,0.001400432,0.001260789,0.7001302,0.852246542,0.004656607,0.00134512,0.198596567,75.18889249,0.042857143,4,3
10522,1964,0.003921894,0.004301291,0.007076613,0.004073313,0.005282348,0.006592425,5.252177239,0.049444742,3.545823354,0.04046296,0.0076795,0.003391844,0.003377095,0.003480774,,0.00432794,0.680491495,0.574709483,0.85655846,0.844557584,0.707378392,40.35099491,0.8,1,4
10523,1987,0.003896335,0.237248143,0.380623467,0.003950257,0.034417595,0.002019942,0.038953066,0.039180657,0.009117413,1.640182263,0.001148484,0.062594373,0.045834641,0.053560214,0.002227512,0.000550287,0.474389223,0.53269187,0.180046037,0.000898437,0.4253129,30.7309952,0.471428571,0,7
10524,1985,0.000433995,0.333756415,0.000252809,0.01867341,0,0.031611537,0.032446084,1.470689478,0.008281062,1.131750518,0.005035055,0.001748999,0.156946941,0.016108627,0.037021695,0,,0.826953629,0.042511572,0.001308814,0.525634865,89.3429532,0.5,4,6
10525,2010,0.057352018,0,,0.030017722,0,0.027431721,0.025949646,0,4.485557451,1.454495656,0.00256634,,0,0,0.00094473,0.000975276,0.689536978,,0.167106394,,0.380545714,78.21891199,0.142857143,0,3
10526,2009,0,0.312812211,0.000155124,0,0.001762653,0.044190715,0.604882366,1.255466691,0,0.008938116,0.111398455,0.000914171,0.020449123,0,,0.023402862,0.610388946,0.80300742,0.159096696,0,0.416917611,72.22488488,0.157142857,4,5
10527,1999,0.001452621,0.000889607,0.003024094,0.001159549,0,0.047468608,0.015460644,0.022330554,0.035739874,0.012077555,,0.001865611,,0.000802811,0.830560436,0,0.610243034,0.494419642,0.851665518,0.000220313,0.435649884,,0.3,3,5
10528,1977,0.001352072,0.003371093,0.046270571,0.000231429,0.000450729,0.063380685,0.013585848,0.032834962,0,3.418407217,0.540935531,0.002956389,0.001980004,0.00114519,0.000796294,,0.527803756,0.464480141,0.718028053,0,0.436412762,34.0456089,0.614285714,4,1
10529,,0.07365031,0.040098795,0.145578373,0.000406866,0.001951415,0.002424726,0,0.003528271,4.947574956,0.01206002,0.000231884,0.053647648,0.000127215,0,0.12822844,0.001857404,0.535456048,,0.005359067,0.003341994,0.898583251,89.09418786,0.471428571,4,3
10530,1986,0.003373464,0.385447697,0.001679507,0.00087022,0.001924651,0.003194779,0,0,0,0,0.000433773,0.569641982,0.019980071,0.001200632,0,0,0.253047841,0.748948913,0.590250345,4.57E-07,0.537766107,48.5214698,0.485714286,0,6
10531,1979,0,0.041163003,0.385702809,0.002578302,0.043565385,0.001582522,0.005995468,,0.029959662,1.039792594,,0.000494555,0.010965762,0.001035594,0.101164303,0.001755168,0.491925703,0.821100047,0.02454399,0.002423875,0.497398655,90.7212056,,0,
